"SpecCode","Species","Genus","Subfamily","Family","Order","Class","SuperClass"
62235,"Akysis vespa","Akysis","Akysinae","Akysidae","Siluriformes","Teleostei","Osteichthyes"
64791,"Akysis vespertinus","Akysis","Akysinae","Akysidae","Siluriformes","Teleostei","Osteichthyes"
64541,"Alabes bathys","Alabes","Cheilobranchinae","Gobiesocidae","Gobiesociformes","Teleostei","Osteichthyes"
55697,"Alabes brevis","Alabes","Cheilobranchinae","Gobiesocidae","Gobiesociformes","Teleostei","Osteichthyes"
51362,"Alabes dorsalis","Alabes","Cheilobranchinae","Gobiesocidae","Gobiesociformes","Teleostei","Osteichthyes"
62615,"Alabes elongata","Alabes","Cheilobranchinae","Gobiesocidae","Gobiesociformes","Teleostei","Osteichthyes"
62616,"Alabes gibbosa","Alabes","Cheilobranchinae","Gobiesocidae","Gobiesociformes","Teleostei","Osteichthyes"
51367,"Alabes hoesei","Alabes","Cheilobranchinae","Gobiesocidae","Gobiesociformes","Teleostei","Osteichthyes"
62634,"Alabes obtusirostris","Alabes","Cheilobranchinae","Gobiesocidae","Gobiesociformes","Teleostei","Osteichthyes"
62635,"Alabes occidentalis","Alabes","Cheilobranchinae","Gobiesocidae","Gobiesociformes","Teleostei","Osteichthyes"
27497,"Alabes parvula","Alabes","Cheilobranchinae","Gobiesocidae","Gobiesociformes","Teleostei","Osteichthyes"
62638,"Alabes scotti","Alabes","Cheilobranchinae","Gobiesocidae","Gobiesociformes","Teleostei","Osteichthyes"
64542,"Alabes springeri","Alabes","Cheilobranchinae","Gobiesocidae","Gobiesociformes","Teleostei","Osteichthyes"
58326,"Albula argentea","Albula","Albulinae","Albulidae","Albuliformes","Teleostei","Osteichthyes"
65525,"Albula esuncula","Albula","Albulinae","Albulidae","Albuliformes","Teleostei","Osteichthyes"
66312,"Albula gilberti","Albula","Albulinae","Albulidae","Albuliformes","Teleostei","Osteichthyes"
11512,"Albula glossodonta","Albula","Albulinae","Albulidae","Albuliformes","Teleostei","Osteichthyes"
67597,"Albula goreensis","Albula","Albulinae","Albulidae","Albuliformes","Teleostei","Osteichthyes"
66113,"Albula koreana","Albula","Albulinae","Albulidae","Albuliformes","Teleostei","Osteichthyes"
7334,"Albula nemoptera","Albula","Albulinae","Albulidae","Albuliformes","Teleostei","Osteichthyes"
63907,"Albula oligolepis","Albula","Albulinae","Albulidae","Albuliformes","Teleostei","Osteichthyes"
67476,"Albula pacifica","Albula","Albulinae","Albulidae","Albuliformes","Teleostei","Osteichthyes"
63908,"Albula virgata","Albula","Albulinae","Albulidae","Albuliformes","Teleostei","Osteichthyes"
228,"Albula vulpes","Albula","Albulinae","Albulidae","Albuliformes","Teleostei","Osteichthyes"
17361,"Albulichthys albuloides","Albulichthys","Cyprininae","Cyprinidae","Cypriniformes","Teleostei","Osteichthyes"
988,"Alectis ciliaris","Alectis","Caranginae","Carangidae","Carangiformes","Teleostei","Osteichthyes"
3772,"Alectrias alectrolophus","Alectrias","Alectriinae","Stichaeidae","Perciformes/Zoarcoidei","Teleostei","Osteichthyes"
25022,"Alectrias benjamini","Alectrias","Alectriinae","Stichaeidae","Perciformes/Zoarcoidei","Teleostei","Osteichthyes"
50409,"Alectrias cirratus","Alectrias","Alectriinae","Stichaeidae","Perciformes/Zoarcoidei","Teleostei","Osteichthyes"
61164,"Alectrias gallinus","Alectrias","Alectriinae","Stichaeidae","Perciformes/Zoarcoidei","Teleostei","Osteichthyes"
67405,"Alectrias markevichi","Alectrias","Alectriinae","Stichaeidae","Perciformes/Zoarcoidei","Teleostei","Osteichthyes"
56843,"Alectrias mutsuensis","Alectrias","Alectriinae","Stichaeidae","Perciformes/Zoarcoidei","Teleostei","Osteichthyes"
3773,"Alectridium aurantiacum","Alectridium","Xiphisterinae","Stichaeidae","Perciformes/Zoarcoidei","Teleostei","Osteichthyes"
15332,"Alepes apercna","Alepes","Caranginae","Carangidae","Carangiformes","Teleostei","Osteichthyes"
1889,"Alepes djedaba","Alepes","Caranginae","Carangidae","Carangiformes","Teleostei","Osteichthyes"
1903,"Alepes kleinii","Alepes","Caranginae","Carangidae","Carangiformes","Teleostei","Osteichthyes"
1890,"Alepes melanoptera","Alepes","Caranginae","Carangidae","Carangiformes","Teleostei","Osteichthyes"
1891,"Alepes vari","Alepes","Caranginae","Carangidae","Carangiformes","Teleostei","Osteichthyes"
49458,"Alepidomus evermanni","Alepidomus","Atherinomorinae","Atherinidae","Atheriniformes","Teleostei","Osteichthyes"
46449,"Alfaro cultratus","Alfaro","Poeciliinae","Poeciliidae","Cyprinodontiformes","Teleostei","Osteichthyes"
46451,"Alfaro huberi","Alfaro","Poeciliinae","Poeciliidae","Cyprinodontiformes","Teleostei","Osteichthyes"
9263,"Amarginops platus","Amarginops","Claroteinae","Claroteidae","Siluriformes","Teleostei","Osteichthyes"
58472,"Amatitlania altoflava","Amatitlania","Cichlasomatinae","Cichlidae","Cichliformes","Teleostei","Osteichthyes"
63627,"Amatitlania coatepeque","Amatitlania","Cichlasomatinae","Cichlidae","Cichliformes","Teleostei","Osteichthyes"
63628,"Amatitlania kanna","Amatitlania","Cichlasomatinae","Cichlidae","Cichliformes","Teleostei","Osteichthyes"
57437,"Amatitlania myrnae","Amatitlania","Cichlasomatinae","Cichlidae","Cichliformes","Teleostei","Osteichthyes"
57854,"Amatitlania nanolutea","Amatitlania","Cichlasomatinae","Cichlidae","Cichliformes","Teleostei","Osteichthyes"
3615,"Amatitlania nigrofasciata","Amatitlania","Cichlasomatinae","Cichlidae","Cichliformes","Teleostei","Osteichthyes"
15901,"Amatitlania sajica","Amatitlania","Cichlasomatinae","Cichlidae","Cichliformes","Teleostei","Osteichthyes"
26768,"Amatitlania septemfasciata","Amatitlania","Cichlasomatinae","Cichlidae","Cichliformes","Teleostei","Osteichthyes"
63629,"Amatitlania siquia","Amatitlania","Cichlasomatinae","Cichlidae","Cichliformes","Teleostei","Osteichthyes"
6099,"Amatolacypris trevelyani","Amatolacypris","Smiliogastrinae","Cyprinidae","Cypriniformes","Teleostei","Osteichthyes"
70428,"Amazonichthys camelierae","Amazonichthys","Characinae","Characidae","Characiformes","Teleostei","Osteichthyes"
53403,"Amazonichthys lindeae","Amazonichthys","Characinae","Characidae","Characiformes","Teleostei","Osteichthyes"
70521,"Amazonichthys lu","Amazonichthys","Characinae","Characidae","Characiformes","Teleostei","Osteichthyes"
64817,"Amazonspinther dalmata","Amazonspinther","Spintherobolinae","Characidae","Characiformes","Teleostei","Osteichthyes"
554,"Amazonsprattus scintilla","Amazonsprattus","Engraulinae","Engraulidae","Clupeiformes","Teleostei","Osteichthyes"
6391,"Allenbatrachus grunniens","Allenbatrachus","Halophryninae","Batrachoididae","Batrachoidiformes","Teleostei","Osteichthyes"
63432,"Allenbatrachus meridionalis","Allenbatrachus","Halophryninae","Batrachoididae","Batrachoidiformes","Teleostei","Osteichthyes"
50449,"Allenbatrachus reticulatus","Allenbatrachus","Halophryninae","Batrachoididae","Batrachoidiformes","Teleostei","Osteichthyes"
11685,"Allocyttus folletti","Allocyttus","Oreosomatinae","Oreosomatidae","Zeiformes","Teleostei","Osteichthyes"
9140,"Allocyttus guineensis","Allocyttus","Oreosomatinae","Oreosomatidae","Zeiformes","Teleostei","Osteichthyes"
12962,"Allocyttus niger","Allocyttus","Oreosomatinae","Oreosomatidae","Zeiformes","Teleostei","Osteichthyes"
9144,"Allocyttus verrucosus","Allocyttus","Oreosomatinae","Oreosomatidae","Zeiformes","Teleostei","Osteichthyes"
11931,"Allodontichthys hubbsi","Allodontichthys","Goodeinae","Goodeidae","Cyprinodontiformes","Teleostei","Osteichthyes"
46425,"Allodontichthys polylepis","Allodontichthys","Goodeinae","Goodeidae","Cyprinodontiformes","Teleostei","Osteichthyes"
11932,"Allodontichthys tamazulae","Allodontichthys","Goodeinae","Goodeidae","Cyprinodontiformes","Teleostei","Osteichthyes"
46426,"Allodontichthys zonistius","Allodontichthys","Goodeinae","Goodeidae","Cyprinodontiformes","Teleostei","Osteichthyes"
11933,"Alloophorus robustus","Alloophorus","Goodeinae","Goodeidae","Cyprinodontiformes","Teleostei","Osteichthyes"
91,"Allothunnus fallai","Allothunnus","Scombrinae","Scombridae","Scombriformes","Teleostei","Osteichthyes"
46439,"Allotoca catarinae","Allotoca","Goodeinae","Goodeidae","Cyprinodontiformes","Teleostei","Osteichthyes"
46442,"Allotoca diazi","Allotoca","Goodeinae","Goodeidae","Cyprinodontiformes","Teleostei","Osteichthyes"
11934,"Allotoca dugesii","Allotoca","Goodeinae","Goodeidae","Cyprinodontiformes","Teleostei","Osteichthyes"
11935,"Allotoca goslinei","Allotoca","Goodeinae","Goodeidae","Cyprinodontiformes","Teleostei","Osteichthyes"
6227,"Allotoca maculata","Allotoca","Goodeinae","Goodeidae","Cyprinodontiformes","Teleostei","Osteichthyes"
46443,"Allotoca meeki","Allotoca","Goodeinae","Goodeidae","Cyprinodontiformes","Teleostei","Osteichthyes"
46427,"Allotoca regalis","Allotoca","Goodeinae","Goodeidae","Cyprinodontiformes","Teleostei","Osteichthyes"
59987,"Allotoca zacapuensis","Allotoca","Goodeinae","Goodeidae","Cyprinodontiformes","Teleostei","Osteichthyes"
62418,"Alticorpus geoffreyi","Alticorpus","Pseudocrenilabrinae","Cichlidae","Cichliformes","Teleostei","Osteichthyes"
2191,"Alticorpus macrocleithrum","Alticorpus","Pseudocrenilabrinae","Cichlidae","Cichliformes","Teleostei","Osteichthyes"
2192,"Alticorpus mentale","Alticorpus","Pseudocrenilabrinae","Cichlidae","Cichliformes","Teleostei","Osteichthyes"
2194,"Alticorpus peterdaviesi","Alticorpus","Pseudocrenilabrinae","Cichlidae","Cichliformes","Teleostei","Osteichthyes"
2193,"Alticorpus profundicola","Alticorpus","Pseudocrenilabrinae","Cichlidae","Cichliformes","Teleostei","Osteichthyes"
54954,"Altigena discognathoides","Altigena","Labeoninae","Cyprinidae","Cypriniformes","Teleostei","Osteichthyes"
50345,"Altigena elegans","Altigena","Labeoninae","Cyprinidae","Cypriniformes","Teleostei","Osteichthyes"
23985,"Altigena lippa","Altigena","Labeoninae","Cyprinidae","Cypriniformes","Teleostei","Osteichthyes"
70430,"Altigena malihkaia","Altigena","Labeoninae","Cyprinidae","Cypriniformes","Teleostei","Osteichthyes"
54683,"Altigena sinkleri","Altigena","Labeoninae","Cyprinidae","Cypriniformes","Teleostei","Osteichthyes"
60237,"Altigena tonkinensis","Altigena","Labeoninae","Cyprinidae","Cypriniformes","Teleostei","Osteichthyes"
60239,"Altigena wui","Altigena","Labeoninae","Cyprinidae","Cypriniformes","Teleostei","Osteichthyes"
56299,"Altigena yunnanensis","Altigena","Labeoninae","Cyprinidae","Cypriniformes","Teleostei","Osteichthyes"
59916,"Altigena zhui","Altigena","Labeoninae","Cyprinidae","Cypriniformes","Teleostei","Osteichthyes"
8134,"Altolamprologus calvus","Altolamprologus","Pseudocrenilabrinae","Cichlidae","Cichliformes","Teleostei","Osteichthyes"
8135,"Altolamprologus compressiceps","Altolamprologus","Pseudocrenilabrinae","Cichlidae","Cichliformes","Teleostei","Osteichthyes"
64590,"Anablepsoides gaucheri","Anablepsoides","Rivulinae","Rivulidae","Cyprinodontiformes","Teleostei","Osteichthyes"
4769,"Anablepsoides hartii","Anablepsoides","Rivulinae","Rivulidae","Cyprinodontiformes","Teleostei","Osteichthyes"
67233,"Anablepsoides henschelae","Anablepsoides","Rivulinae","Rivulidae","Cyprinodontiformes","Teleostei","Osteichthyes"
49759,"Anablepsoides holmiae","Anablepsoides","Rivulinae","Rivulidae","Cyprinodontiformes","Teleostei","Osteichthyes"
49760,"Anablepsoides igneus","Anablepsoides","Rivulinae","Rivulidae","Cyprinodontiformes","Teleostei","Osteichthyes"
49761,"Anablepsoides immaculatus","Anablepsoides","Rivulinae","Rivulidae","Cyprinodontiformes","Teleostei","Osteichthyes"
49762,"Anablepsoides intermittens","Anablepsoides","Rivulinae","Rivulidae","Cyprinodontiformes","Teleostei","Osteichthyes"
49763,"Anablepsoides iridescens","Anablepsoides","Rivulinae","Rivulidae","Cyprinodontiformes","Teleostei","Osteichthyes"
67231,"Anablepsoides jari","Anablepsoides","Rivulinae","Rivulidae","Cyprinodontiformes","Teleostei","Osteichthyes"
49766,"Anablepsoides jucundus","Anablepsoides","Rivulinae","Rivulidae","Cyprinodontiformes","Teleostei","Osteichthyes"
49768,"Anablepsoides lanceolatus","Anablepsoides","Rivulinae","Rivulidae","Cyprinodontiformes","Teleostei","Osteichthyes"
49770,"Anablepsoides limoncochae","Anablepsoides","Rivulinae","Rivulidae","Cyprinodontiformes","Teleostei","Osteichthyes"
67201,"Anablepsoides lineasoppilatae","Anablepsoides","Rivulinae","Rivulidae","Cyprinodontiformes","Teleostei","Osteichthyes"
70059,"Anablepsoides luitalimae","Anablepsoides","Rivulinae","Rivulidae","Cyprinodontiformes","Teleostei","Osteichthyes"
49772,"Anablepsoides lungi","Anablepsoides","Rivulinae","Rivulidae","Cyprinodontiformes","Teleostei","Osteichthyes"
49774,"Anablepsoides mazaruni","Anablepsoides","Rivulinae","Rivulidae","Cyprinodontiformes","Teleostei","Osteichthyes"
49775,"Anablepsoides micropus","Anablepsoides","Rivulinae","Rivulidae","Cyprinodontiformes","Teleostei","Osteichthyes"
47124,"Anablepsoides monticola","Anablepsoides","Rivulinae","Rivulidae","Cyprinodontiformes","Teleostei","Osteichthyes"
49781,"Anablepsoides ophiomimus","Anablepsoides","Rivulinae","Rivulidae","Cyprinodontiformes","Teleostei","Osteichthyes"
49782,"Anablepsoides ornatus","Anablepsoides","Rivulinae","Rivulidae","Cyprinodontiformes","Teleostei","Osteichthyes"
67234,"Anablepsoides ottonii","Anablepsoides","Rivulinae","Rivulidae","Cyprinodontiformes","Teleostei","Osteichthyes"
66370,"Anablepsoides parlettei","Anablepsoides","Rivulinae","Rivulidae","Cyprinodontiformes","Teleostei","Osteichthyes"
49784,"Anablepsoides peruanus","Anablepsoides","Rivulinae","Rivulidae","Cyprinodontiformes","Teleostei","Osteichthyes"
67232,"Anablepsoides roraima","Anablepsoides","Rivulinae","Rivulidae","Cyprinodontiformes","Teleostei","Osteichthyes"
49791,"Anablepsoides rubrolineatus","Anablepsoides","Rivulinae","Rivulidae","Cyprinodontiformes","Teleostei","Osteichthyes"
49793,"Anablepsoides speciosus","Anablepsoides","Rivulinae","Rivulidae","Cyprinodontiformes","Teleostei","Osteichthyes"
49794,"Anablepsoides stagnatus","Anablepsoides","Rivulinae","Rivulidae","Cyprinodontiformes","Teleostei","Osteichthyes"
49796,"Anablepsoides taeniatus","Anablepsoides","Rivulinae","Rivulidae","Cyprinodontiformes","Teleostei","Osteichthyes"
49798,"Anablepsoides tessellatus","Anablepsoides","Rivulinae","Rivulidae","Cyprinodontiformes","Teleostei","Osteichthyes"
65469,"Anablepsoides tocantinensis","Anablepsoides","Rivulinae","Rivulidae","Cyprinodontiformes","Teleostei","Osteichthyes"
49800,"Anablepsoides urophthalmus","Anablepsoides","Rivulinae","Rivulidae","Cyprinodontiformes","Teleostei","Osteichthyes"
70156,"Anablepsoides urubuiensis","Anablepsoides","Rivulinae","Rivulidae","Cyprinodontiformes","Teleostei","Osteichthyes"
24299,"Amblypharyngodon atkinsonii","Amblypharyngodon","Rasborinae","Danionidae","Cypriniformes","Teleostei","Osteichthyes"
27058,"Amblypharyngodon chulabhornae","Amblypharyngodon","Rasborinae","Danionidae","Cypriniformes","Teleostei","Osteichthyes"
13619,"Amblypharyngodon melettinus","Amblypharyngodon","Rasborinae","Danionidae","Cypriniformes","Teleostei","Osteichthyes"
24300,"Amblypharyngodon microlepis","Amblypharyngodon","Rasborinae","Danionidae","Cypriniformes","Teleostei","Osteichthyes"
24301,"Amblypharyngodon mola","Amblypharyngodon","Rasborinae","Danionidae","Cypriniformes","Teleostei","Osteichthyes"
62364,"Amblyrhynchichthys micracanthus","Amblyrhynchichthys","Cyprininae","Cyprinidae","Cypriniformes","Teleostei","Osteichthyes"
7992,"Amblyrhynchichthys truncatus","Amblyrhynchichthys","Cyprininae","Cyprinidae","Cypriniformes","Teleostei","Osteichthyes"
8071,"Amblyrhynchote honckenii","Amblyrhynchote","Tetraodontinae","Tetraodontidae","Tetraodontiformes","Teleostei","Osteichthyes"
6228,"Ameca splendens","Ameca","Goodeinae","Goodeidae","Cyprinodontiformes","Teleostei","Osteichthyes"
3390,"Ammocrypta beanii","Ammocrypta","Etheostomatinae","Percidae","Perciformes/Percoidei","Teleostei","Osteichthyes"
3391,"Ammocrypta bifascia","Ammocrypta","Etheostomatinae","Percidae","Perciformes/Percoidei","Teleostei","Osteichthyes"
3392,"Ammocrypta clara","Ammocrypta","Etheostomatinae","Percidae","Perciformes/Percoidei","Teleostei","Osteichthyes"
3393,"Ammocrypta meridiana","Ammocrypta","Etheostomatinae","Percidae","Perciformes/Percoidei","Teleostei","Osteichthyes"
3394,"Ammocrypta pellucida","Ammocrypta","Etheostomatinae","Percidae","Perciformes/Percoidei","Teleostei","Osteichthyes"
3395,"Ammocrypta vivax","Ammocrypta","Etheostomatinae","Percidae","Perciformes/Percoidei","Teleostei","Osteichthyes"
48741,"Ammocryptocharax elegans","Ammocryptocharax","Characidiinae","Crenuchidae","Characiformes","Teleostei","Osteichthyes"
51207,"Ammocryptocharax lateralis","Ammocryptocharax","Characidiinae","Crenuchidae","Characiformes","Teleostei","Osteichthyes"
48742,"Ammocryptocharax minutus","Ammocryptocharax","Characidiinae","Crenuchidae","Characiformes","Teleostei","Osteichthyes"
48743,"Ammocryptocharax vintonae","Ammocryptocharax","Characidiinae","Crenuchidae","Characiformes","Teleostei","Osteichthyes"
64708,"Ammoglanis amapaensis","Ammoglanis","Sarcoglanidinae","Trichomycteridae","Siluriformes","Teleostei","Osteichthyes"
53727,"Ammoglanis diaphanus","Ammoglanis","Sarcoglanidinae","Trichomycteridae","Siluriformes","Teleostei","Osteichthyes"
58387,"Ammoglanis pulex","Ammoglanis","Sarcoglanidinae","Trichomycteridae","Siluriformes","Teleostei","Osteichthyes"
967,"Amphichthys cryptocentrus","Amphichthys","Batrachoidinae","Batrachoididae","Batrachoidiformes","Teleostei","Osteichthyes"
53589,"Amphichthys rubigenis","Amphichthys","Batrachoidinae","Batrachoididae","Batrachoidiformes","Teleostei","Osteichthyes"
61773,"Amphilophus amarillo","Amphilophus","Cichlasomatinae","Cichlidae","Cichliformes","Teleostei","Osteichthyes"
63713,"Amphilophus astorquii","Amphilophus","Cichlasomatinae","Cichlidae","Cichliformes","Teleostei","Osteichthyes"
63710,"Amphilophus chancho","Amphilophus","Cichlasomatinae","Cichlidae","Cichliformes","Teleostei","Osteichthyes"
4786,"Amphilophus citrinellus","Amphilophus","Cichlasomatinae","Cichlidae","Cichliformes","Teleostei","Osteichthyes"
63711,"Amphilophus flaveolus","Amphilophus","Cichlasomatinae","Cichlidae","Cichliformes","Teleostei","Osteichthyes"
66053,"Amphilophus globosus","Amphilophus","Cichlasomatinae","Cichlidae","Cichliformes","Teleostei","Osteichthyes"
28151,"Amphilophus hogaboomorum","Amphilophus","Cichlasomatinae","Cichlidae","Cichliformes","Teleostei","Osteichthyes"
26777,"Amphilophus istlanus","Amphilophus","Cichlasomatinae","Cichlidae","Cichliformes","Teleostei","Osteichthyes"
28238,"Amphilophus labiatus","Amphilophus","Cichlasomatinae","Cichlidae","Cichliformes","Teleostei","Osteichthyes"
26737,"Amphilophus lyonsi","Amphilophus","Cichlasomatinae","Cichlidae","Cichliformes","Teleostei","Osteichthyes"
26752,"Amphilophus margaritifer","Amphilophus","Cichlasomatinae","Cichlidae","Cichliformes","Teleostei","Osteichthyes"
